id;votes;priority;severity;precedence
318945;0;0.6;0.1;
127761;0;0.6;0.1;
279054;15;0.6;0.1;
320376;22;0.6;0.1;
336195;0;0.6;0.55;
332600;0;0.6;0.1;
342659;0;0.6;0.1;
197168;5;0.6;0.1;
202085;0;0.6;0.1;
248756;0;0.2;0.1;
345542;0;0.6;0.7;
159779;0;0.6;0.1;
346386;21;0.6;0.1;
59974;30;0.6;0.1;
267975;0;0.6;0.1;
331299;0;0.6;0.25;
342986;0;0.6;0.55;
134346;20;0.6;0.1;
323153;0;0.6;0.1;
333577;0;0.8;0.7;
344505;0;0.6;0.1;
125125;70;0.6;0.1;
333393;0;0.6;0.4;
344720;0;0.6;0.55;
331803;0;0.6;0.4;
129368;0;0.6;0.1;
335608;0;0.6;0.4;
248777;20;0.6;0.1;
176809;0;0.6;0.1;
146192;1;0.6;0.1;
344112;0;0.6;0.4;
287644;0;0.6;0.1;
342937;0;0.6;0.4;
333967;0;0.6;0.4;
330419;0;0.6;0.4;
192686;0;0.6;0.1;
189688;0;0.6;0.1;
342779;0;0.6;0.25;
160005;20;0.6;0.1;
175347;0;0.6;0.4;
215723;0;0.6;0.1;
335737;0;0.6;0.4;
304342;0;0.6;0.1;
335941;0;0.6;0.1;
341680;0;0.6;0.55;
293901;0;0.6;0.4;
241502;40;1.0;0.1;
311524;20;0.6;0.1;
333446;69;0.6;0.1;
193009;5;0.6;0.1;
140513;0;0.6;0.1;
341967;0;0.6;0.55;
140767;0;0.6;0.1;
327842;0;0.6;0.4;
310314;0;0.6;0.4;
346102;0;0.6;0.55;
154380;0;0.6;0.1;
318387;0;0.6;0.4;
313455;219;0.6;0.4;
346101;0;0.6;0.55;
100203;21;0.6;0.1;
345534;0;0.6;0.55;
256379;20;0.6;0.1;
314378;0;0.6;0.1;
343255;4;1.0;0.85;
332623;0;0.6;0.4;
318711;0;0.6;0.4;
101457;50;0.6;0.1;
159906;0;0.6;0.1;
334032;3;0.6;0.4;
344551;0;0.6;0.1;
343327;19;0.6;0.4;
146239;98;0.6;0.1;
330852;18;0.6;0.4;
345003;2;0.6;0.1;
322570;36;0.6;0.1;
341301;0;0.6;0.55;
181974;0;0.6;0.1;
277348;0;0.6;0.1;
174231;59;0.6;0.1;
333402;0;0.6;0.4;
178581;33;0.6;0.1;
328179;0;0.6;0.1;
306373;0;0.6;0.1;
241877;20;0.6;0.1;
341617;0;0.6;0.7;
299028;0;0.6;0.4;
86850;2;0.6;0.1;
261459;20;0.6;0.25;
335545;45;0.6;0.25;
339337;4;0.6;0.4;
342322;0;0.6;0.4;
302579;0;0.6;0.1;
197873;0;0.6;0.1;
344504;40;0.6;0.4;
336766;0;0.6;0.1;
224194;0;0.6;0.1;
325807;0;0.6;0.1;
336676;0;0.6;0.4;
332949;0;0.6;0.4;
242506;0;0.6;0.1;
345930;0;0.6;0.4;
338551;0;0.6;0.25;
307052;0;0.6;0.1;
199989;0;0.6;0.1;
172208;1;0.6;0.1;
298559;1;0.6;0.1;
283227;11;0.6;0.1;
211662;26;0.6;0.1;
81805;38;0.6;0.1;
335590;20;0.6;0.4;
188241;0;0.6;0.1;
315727;0;0.6;0.1;
133593;10;0.6;0.1;
318354;0;0.6;0.4;
343506;0;0.6;0.1;
319014;0;0.6;0.1;
312795;0;0.6;0.1;
344584;0;0.6;0.4;
156634;0;0.6;0.1;
339894;45;0.6;0.55;
126731;0;0.6;0.1;
329910;0;0.6;0.4;
162702;20;0.6;0.1;
98955;0;0.6;0.1;
156262;0;0.6;0.1;
325576;0;0.6;0.4;
259599;0;0.6;0.1;
112525;0;0.6;0.1;
324376;0;0.6;0.4;
294050;0;0.6;0.1;
315767;18;0.6;0.7;
248755;0;0.6;0.1;
309553;20;0.6;0.4;
334550;21;0.6;0.4;
175649;20;0.6;0.1;
120384;0;0.6;0.1;
318618;20;0.6;0.25;
345356;0;0.6;0.1;
340366;0;0.6;0.7;
343158;0;0.6;0.4;
86649;0;0.6;0.1;
153843;0;0.6;0.1;
109338;80;0.6;0.1;
280798;0;0.6;0.4;
331736;25;0.6;0.25;
331817;0;0.6;0.1;
288944;53;0.6;0.1;
345027;0;0.6;0.55;
244424;40;0.6;0.1;
268913;0;0.6;0.4;
141071;15;0.6;0.1;
332264;0;0.6;0.25;
200319;0;0.6;0.1;
104523;40;0.6;0.1;
313549;0;0.6;0.1;
338270;0;0.6;1.0;
332935;0;0.6;0.4;
344940;0;0.6;0.1;
330634;22;0.6;0.1;
279318;0;0.6;0.1;
339067;0;0.6;0.4;
197068;10;0.6;0.1;
140024;20;0.6;0.1;
238249;0;0.6;0.1;
267508;20;0.6;0.1;
284250;40;0.6;0.4;
343916;0;0.6;0.55;
344276;0;0.6;0.4;
154043;0;0.6;0.1;
323060;0;0.6;0.4;
288835;0;0.6;0.1;
175735;0;0.6;0.1;
186081;28;0.6;0.1;
215599;0;0.6;0.1;
269361;58;0.6;0.1;
331281;22;0.6;0.4;
267618;41;1.0;0.55;
344636;9;0.6;0.7;
333812;1;0.6;0.1;
315141;0;0.6;0.4;
200317;0;0.6;0.1;
333627;0;0.6;0.4;
344341;1;0.6;0.4;
344449;0;0.6;0.1;
197283;20;0.6;0.1;
117648;26;0.6;0.1;
309096;14;0.6;0.4;
156532;0;0.6;0.1;
345218;24;0.6;0.1;
325039;0;0.6;0.4;
176095;0;0.6;0.1;
333194;36;0.6;0.55;
310785;68;0.6;0.4;
333941;60;0.6;0.4;
154810;21;0.6;0.1;
186084;0;0.6;0.1;
93087;51;0.6;0.1;
344826;0;0.6;0.55;
339872;24;0.6;0.4;
324024;0;0.6;0.4;
344442;1;0.6;0.25;
341646;0;0.6;0.7;
328312;0;0.6;0.4;
332298;34;0.6;0.25;
78006;20;0.4;0.1;
344414;0;0.6;0.1;
340670;0;0.6;0.4;
335760;0;0.6;0.55;
330843;120;0.6;0.1;
343725;0;0.6;0.55;
206961;0;0.6;0.1;
326869;0;0.6;0.25;
345931;0;0.6;0.4;
153183;22;0.6;0.1;
345908;0;0.6;0.55;
330862;19;0.6;0.4;
189569;0;0.6;0.1;
298533;0;0.6;0.1;
191028;0;0.6;0.1;
333130;0;0.6;0.25;
236367;0;0.6;0.1;
345455;0;0.6;0.4;
318232;0;0.6;0.4;
322655;5;0.6;0.1;
340521;0;0.6;0.85;
344366;0;0.6;0.7;
142915;0;0.6;0.1;
280378;66;0.6;0.4;
342507;0;0.6;0.4;
146181;0;0.6;0.1;
341129;0;0.6;0.55;
186083;0;0.6;0.1;
112750;0;0.6;0.1;
244699;0;0.6;0.1;
342321;27;0.6;0.4;
175854;0;0.6;0.1;
313022;0;0.6;0.1;
345254;0;0.6;0.1;
307102;0;0.6;0.4;
344976;11;0.6;0.4;
331307;0;0.6;0.1;
245419;20;0.6;0.1;
318596;20;0.6;0.1;
188870;0;0.6;0.1;
83301;15;0.6;0.1;
334749;0;0.6;0.4;
318546;44;0.6;0.1;
333032;0;0.6;0.55;
339574;0;0.6;0.55;
345253;0;0.6;0.4;
333450;20;0.6;0.1;
329320;0;0.6;0.1;
333464;20;0.6;0.1;
294396;0;0.6;0.4;
325035;0;0.6;0.4;
189471;0;0.6;0.1;
134781;0;0.6;0.1;
293512;50;0.6;0.1;
334399;0;0.6;0.1;
345775;0;0.6;0.4;
269408;0;0.6;0.4;
320375;0;0.6;0.4;
342265;0;0.6;0.1;
131604;0;0.6;0.1;
89576;0;0.6;0.1;300453,
344566;0;0.6;0.25;
314395;82;0.6;0.4;
343313;20;0.6;0.4;
243499;0;0.6;0.1;
302577;0;0.6;0.1;
322532;29;0.6;0.4;
126772;61;0.6;0.1;
309493;40;0.6;0.4;
332605;0;0.6;0.4;
331465;0;0.6;0.55;
338777;0;0.6;0.1;
319761;0;0.6;0.4;
345504;0;0.6;0.4;
337730;0;0.6;0.4;
313581;8;0.6;0.1;
342594;44;0.6;0.4;
345731;0;0.6;0.4;
253886;20;0.6;0.1;
163654;33;0.6;0.1;
227290;20;0.6;0.1;
210042;0;0.6;0.1;
161961;0;0.6;0.1;
317278;0;0.6;0.4;
323603;0;0.6;0.1;
296500;0;0.6;0.1;
164792;20;0.6;0.1;
141946;120;0.6;0.1;
189178;0;0.6;0.1;
321136;0;0.6;0.1;
311508;20;0.6;0.1;
339061;0;0.6;0.4;
226865;0;0.6;0.1;
102868;20;0.6;0.1;
296156;0;0.6;0.1;
344502;49;0.6;0.4;
324087;0;0.6;0.1;
171662;0;0.6;0.1;
338066;0;0.6;0.55;
340778;0;0.6;0.1;
314381;0;0.4;0.1;
162376;29;0.6;0.1;
126323;0;0.6;0.1;
319396;20;0.6;0.4;
328728;16;0.6;0.4;
193723;0;0.6;0.1;
323404;13;0.6;0.1;
192098;20;0.6;0.1;
153109;70;0.6;0.1;
333337;0;0.6;0.25;
342466;0;0.6;0.4;
236291;0;0.6;0.1;
82430;40;0.6;0.1;
343088;0;0.6;0.1;
344562;0;0.6;0.4;
330357;0;0.6;0.1;
334706;0;0.6;0.1;
166624;45;0.6;0.1;
176810;0;0.6;0.1;
309595;2;0.6;0.4;
160987;0;0.6;0.1;
174486;40;0.6;0.1;
328837;30;0.6;0.1;
339676;33;0.8;0.4;
323132;0;0.6;0.4;
90863;0;0.6;0.1;
344074;0;0.6;0.7;
344267;0;0.6;0.1;
334984;20;0.6;0.1;
308614;5;0.6;0.4;
243740;5;0.6;0.1;
192458;10;0.8;0.4;
293365;20;0.6;0.1;
323649;4;0.6;0.4;
314752;0;0.6;0.4;
120245;0;0.6;0.1;
235862;61;0.6;0.4;
312430;0;0.6;0.25;
280645;20;0.6;0.1;
143647;0;0.6;0.1;
125738;123;0.6;0.1;
164074;0;0.6;0.1;
344632;0;0.6;0.4;
317964;30;0.6;0.4;
330221;42;0.6;0.55;
278483;0;0.6;0.1;
328184;42;0.6;0.55;
321080;0;0.6;0.1;
293133;0;0.6;0.1;
318457;20;0.6;0.1;
292485;0;0.6;0.4;
148446;0;0.6;0.1;
335121;0;0.6;0.55;
335855;5;0.6;0.4;
337719;0;0.6;0.1;
214695;0;0.6;0.1;
107744;0;0.6;0.1;
332717;0;0.6;0.1;
214532;0;0.6;0.1;
333517;0;0.6;0.55;
195689;0;0.6;0.1;
311549;1;0.6;0.4;
333050;0;0.6;0.4;
117283;50;0.8;0.1;
333203;0;0.6;0.4;
328891;64;0.6;0.1;
205305;0;0.6;0.1;
343087;0;0.6;0.4;
334485;0;0.6;0.1;
343261;21;0.6;0.55;
345189;0;0.6;0.55;
345602;0;0.6;0.4;
338031;0;0.6;0.4;
209372;0;0.6;0.1;
333919;0;0.6;0.4;
135884;45;0.6;0.1;
333323;0;0.6;0.1;
333677;0;0.6;0.1;
313809;0;0.6;0.4;
306828;1;0.6;0.1;
343888;0;0.6;0.25;
328569;0;0.6;0.1;
226771;0;0.6;0.1;
333409;79;0.6;0.1;
44908;424;0.6;0.1;
101118;20;0.6;0.1;
151461;22;0.6;0.1;
333656;0;0.6;0.25;
343060;35;0.6;0.4;
323429;20;0.6;0.1;
152837;5;0.6;0.1;
104491;32;0.6;0.1;
332122;20;0.6;0.4;
160529;80;0.6;0.1;
342811;0;0.6;0.1;
310073;0;0.6;0.1;
173699;0;0.6;0.1;
226876;0;0.6;0.1;
143399;0;0.6;0.4;
342512;0;0.6;0.55;
92337;60;0.6;0.1;
333401;10;0.6;0.25;
