id;votes;priority;severity;precedence
198625;20;0.6;0.1;
339894;24;0.6;0.55;
338270;0;0.6;1.0;
332298;0;0.6;0.25;
310785;53;0.6;0.4;
345003;0;0.6;0.1;
339627;34;0.6;0.55;
345356;0;0.6;0.1;
283145;1;0.6;0.1;
120384;28;0.6;0.1;
235862;61;0.6;0.4;
253886;24;0.6;0.1;
82430;40;0.6;0.1;
141071;15;0.6;0.1;
161961;0;0.6;0.1;
199989;0;0.6;0.1;
188870;0;0.6;0.1;
315767;0;0.6;0.7;
126740;0;0.6;0.1;
143647;0;0.6;0.1;
259599;35;0.6;0.1;
310314;0;0.6;0.4;
238249;0;0.6;0.1;
288944;22;0.6;0.1;
333450;20;0.6;0.1;
187408;20;0.6;0.4;
59974;59;0.6;0.1;
90863;0;0.6;0.1;
284474;74;0.6;0.1;
333203;48;0.6;0.4;
126811;5;0.6;0.1;
341617;0;0.6;0.7;
339872;0;0.6;0.4;
343327;0;0.6;0.4;
162376;0;0.6;0.1;
335988;0;0.6;0.25;
135884;72;0.6;0.1;
338236;0;0.6;0.4;
330862;0;0.6;0.4;
328184;0;0.6;0.55;
322004;0;0.6;0.4;
333409;40;0.6;0.1;
278610;0;0.6;0.1;
343888;0;0.6;0.25;
145664;70;0.6;0.4;
267975;0;0.6;0.1;
242704;20;0.6;0.1;
329320;27;0.6;0.1;
333337;29;0.6;0.25;
338066;0;0.6;0.55;
126323;24;0.6;0.1;
312430;26;0.6;0.25;
210042;0;0.6;0.1;
215723;0;0.6;0.1;
329247;0;0.6;0.4;
330203;0;0.6;0.1;
226865;0;0.6;0.1;
236367;0;0.6;0.1;
224194;0;0.6;0.1;
327803;0;0.6;0.1;
324129;0;0.6;0.4;
338819;0;0.6;0.1;
293901;0;0.6;0.4;
340366;0;0.6;0.7;
297883;0;0.6;0.1;
335737;11;0.6;0.4;
214532;33;0.6;0.1;
345218;0;0.6;0.1;
330750;5;0.6;0.1;
304342;0;0.6;0.1;
325576;0;0.6;0.4;
92337;60;0.6;0.1;
127812;10;0.6;0.1;
197283;20;0.6;0.1;
341301;0;0.6;0.55;
191028;0;0.6;0.1;
312795;0;0.6;0.1;
141946;141;0.6;0.1;
186081;0;0.6;0.1;
313022;0;0.6;0.1;
342986;0;0.6;0.55;
329555;20;0.6;0.4;
307102;0;0.6;0.4;
328179;0;0.6;0.1;
333194;33;0.6;0.55;
323603;14;0.6;0.1;
313581;11;0.6;0.1;
145294;0;0.6;0.1;
344636;0;0.6;0.7;
328837;30;0.6;0.1;
127549;5;0.6;0.1;
283227;0;0.6;0.1;
318945;0;0.6;0.1;
156262;0;0.6;0.1;
343629;60;0.6;0.85;
323060;0;0.6;0.4;
88391;0;0.6;0.1;
318595;0;0.6;0.4;
321080;0;0.6;0.1;
332605;0;0.6;0.4;
315519;20;0.6;0.1;
342937;24;0.6;0.4;
318711;0;0.6;0.4;
140024;20;0.6;0.1;
333329;40;0.6;0.55;
124977;32;0.6;0.1;
200317;0;0.6;0.1;
186079;0;0.6;0.1;
140514;0;0.6;0.1;
308614;5;0.6;0.4;
322532;7;0.6;0.4;
111553;20;0.6;0.1;
173699;0;0.6;0.1;
344074;0;0.6;0.7;
293133;0;0.6;0.1;
333967;0;0.6;0.4;
146181;0;0.6;0.1;
343255;4;1.0;0.85;
140513;0;0.6;0.1;
78259;0;0.6;0.1;
288413;0;0.6;0.1;
211662;20;0.6;0.1;
309279;0;0.6;0.4;
166670;0;0.6;0.1;
102868;20;0.6;0.1;
343060;0;0.6;0.4;
146192;1;0.6;0.1;
315727;0;0.6;0.1;
338777;0;0.6;0.1;
200319;0;0.6;0.1;
188241;0;0.6;0.1;
236291;0;0.6;0.1;
174231;20;0.6;0.1;
160987;17;0.6;0.1;
171662;3;0.6;0.1;
324386;0;0.6;0.4;
342006;20;0.6;0.1;
181991;0;0.8;0.1;
306373;0;0.6;0.1;
248777;20;0.6;0.1;
333050;0;0.6;0.4;
164792;20;0.6;0.1;
214695;24;0.6;0.1;
345542;0;0.6;0.7;
309553;20;0.6;0.4;
151461;28;0.6;0.1;
122195;20;0.6;0.1;
344976;0;0.6;0.4;
146239;124;0.6;0.1;
316975;1;0.6;0.4;
159906;0;0.6;0.1;
335941;0;0.6;0.1;
134781;0;0.6;0.1;
343506;0;0.6;0.1;
300453;15;0.6;0.1;
241129;38;0.6;0.1;
272421;0;0.6;0.1;
344374;23;0.6;0.4;
345189;0;0.6;0.55;
334984;20;0.6;0.1;
333627;0;0.6;0.4;
78006;20;0.4;0.1;
279318;0;0.6;0.1;
288835;8;0.6;0.1;
175649;20;0.6;0.1;
141855;49;0.6;0.1;
125125;70;0.6;0.1;
343158;0;0.6;0.4;
192098;20;0.6;0.1;
345455;0;0.6;0.4;
243499;0;0.6;0.1;
319396;20;0.6;0.4;
138956;20;0.6;0.1;
344442;31;0.6;0.25;
282866;20;0.6;0.1;
344584;0;0.6;0.4;
279054;15;0.6;0.1;
318457;20;0.6;0.1;
243740;5;0.6;0.1;
159779;0;0.6;0.1;
333199;0;0.6;0.1;
323815;20;0.6;0.4;
344481;0;0.6;0.4;
326064;0;0.6;0.4;
344366;0;0.6;0.7;
196675;20;0.6;0.1;
152837;6;0.6;0.1;
334028;0;0.6;0.4;
332717;0;0.6;0.1;
221603;20;0.6;0.1;
344112;0;0.6;0.4;
135737;80;0.6;0.1;
333446;20;0.6;0.1;
343329;131;0.6;0.7;
179775;0;0.6;0.1;
189178;32;0.6;0.1;
335545;0;0.6;0.25;
134346;20;0.6;0.1;
302577;30;0.6;0.1;
316663;20;0.6;0.1;
226876;47;0.6;0.1;
309096;0;0.6;0.4;
86649;0;0.6;0.1;
268913;0;0.6;0.4;
296500;0;0.6;0.1;
296156;28;0.6;0.1;
201057;41;0.6;0.1;
274102;95;0.8;0.1;
306828;0;0.6;0.1;
98955;0;0.6;0.1;
342265;0;0.6;0.1;
241502;40;1.0;0.1;
339066;0;0.6;0.4;
339061;0;0.6;0.4;
328569;0;0.6;0.1;
338369;28;0.6;0.7;
337730;0;0.6;0.4;
292766;20;0.6;0.1;
323429;20;0.6;0.1;
312169;41;0.6;0.1;
178581;0;0.6;0.1;
119787;26;0.6;0.1;
242506;0;0.6;0.1;
333323;0;0.6;0.1;
328104;1;0.6;0.4;
315189;25;0.6;0.25;
284250;0;0.6;0.4;
342512;0;0.6;0.55;
267618;41;1.0;0.55;
129204;0;0.6;0.1;
59588;20;0.6;0.1;
341680;40;0.6;0.55;
148446;0;0.6;0.1;
330634;0;0.6;0.1;
314752;0;0.6;0.4;
339394;0;0.6;0.4;
340670;0;0.6;0.4;
342659;0;0.6;0.1;
206961;20;0.6;0.1;
344505;0;0.6;0.1;
166624;0;0.6;0.1;
320376;10;0.6;0.1;
331929;0;0.6;0.4;
312630;17;0.6;0.25;
336195;0;0.6;0.55;
338111;20;0.6;0.4;
346386;0;0.6;0.1;
298533;0;0.6;0.1;
81805;0;0.6;0.1;
324376;0;0.6;0.4;
343286;0;0.6;0.4;
112525;0;0.6;0.1;
318596;69;0.6;0.1;
331465;0;0.6;0.55;
256379;20;0.6;0.1;
197873;0;0.6;0.1;
318354;0;0.6;0.4;
143399;0;0.6;0.4;
334706;33;0.6;0.1;
146477;20;0.6;0.1;
345908;0;0.6;0.55;
176810;0;0.6;0.1;
345541;0;0.6;0.4;
337641;20;0.6;0.4;
333812;1;0.6;0.1;
328891;20;0.6;0.1;
342811;0;0.6;0.1;
339603;49;0.6;0.85;
313809;0;0.6;0.4;
344267;0;0.6;0.1;
280798;0;0.6;0.4;
323132;47;0.6;0.4;
160529;80;0.6;0.1;
338031;0;0.6;0.4;
175347;0;0.6;0.4;
344414;0;0.6;0.1;
60899;109;0.6;0.1;
129368;0;0.6;0.1;
325039;0;0.6;0.4;
343979;26;0.6;0.55;
336766;0;0.6;0.1;
278483;0;0.6;0.1;
345731;0;0.6;0.4;
342507;0;0.6;0.4;
314395;82;0.6;0.4;
333919;0;0.6;0.4;
226797;20;0.6;0.1;
311508;20;0.6;0.1;
345602;0;0.6;0.4;
154043;0;0.6;0.1;
333677;0;0.6;0.1;
124361;1;0.6;0.1;
342322;0;0.6;0.4;
339574;0;0.6;0.55;
189688;6;0.6;0.1;
345253;0;0.6;0.4;
313549;0;0.6;0.1;
344276;0;0.6;0.4;
244090;0;0.6;0.1;
338551;0;0.6;0.25;
344341;1;0.6;0.4;
197168;5;0.6;0.1;
341967;0;0.6;0.55;
333401;0;0.6;0.25;
292485;0;0.6;0.4;
318232;0;0.6;0.4;
174486;40;0.6;0.1;
127761;18;0.6;0.1;
192686;0;0.6;0.1;
261459;20;0.6;0.25;
176095;0;0.6;0.1;
179839;0;0.6;0.1;
203355;0;0.6;0.1;
192458;10;0.8;0.4;
142915;0;0.6;0.1;
175854;0;0.6;0.1;
330419;0;0.6;0.4;
345027;0;0.6;0.55;
331803;0;0.6;0.4;
244424;40;0.6;0.1;
322655;0;0.6;0.1;
153109;70;0.6;0.1;
293512;0;0.6;0.1;
313455;219;0.6;0.4;
207533;38;0.6;0.1;
335590;20;0.6;0.4;
325035;0;0.6;0.4;
335760;0;0.6;0.55;
307052;0;0.6;0.1;
177367;0;0.6;0.1;
154810;21;0.6;0.1;
328170;0;0.6;0.4;
317964;0;0.6;0.4;
248756;5;0.2;0.1;
343087;0;0.6;0.4;
333636;0;0.6;0.1;
344940;0;0.6;0.1;
140767;0;0.6;0.1;
171183;10;0.6;0.1;
332264;0;0.6;0.25;
186083;0;0.6;0.1;
332949;36;0.6;0.4;
302579;0;0.6;0.1;
345930;0;0.6;0.4;
104523;40;0.6;0.1;
294396;0;0.6;0.4;
107003;40;0.6;0.1;
337719;0;0.6;0.1;
332122;20;0.6;0.4;
202085;0;0.6;0.1;
280378;20;0.6;0.4;
112750;0;0.6;0.1;
189471;26;0.6;0.1;
333032;0;0.6;0.55;
186084;0;0.6;0.1;
323153;0;0.6;0.1;
319761;23;0.6;0.4;
342466;25;0.6;0.4;
341646;0;0.6;0.7;
322570;0;0.6;0.1;
163654;0;0.6;0.1;
339067;0;0.6;0.4;
311524;23;0.6;0.1;
334399;0;0.6;0.1;
93087;51;0.6;0.1;
332600;0;0.6;0.1;
319014;0;0.6;0.1;
342321;5;0.6;0.4;
172208;1;0.6;0.1;
153197;0;0.6;0.1;
287644;44;0.6;0.1;
328728;0;0.6;0.4;
